id,medicament_id,forme,dosage
34385,8169,"ZOSTRIX 0,1 % Cr Tube/56,6g [AAC] | Cip : 3400959116406 | Statut: Non commercialisé à ce jour","0,1 % Cr Tube/56,6g [AAC]"
34386,8170,poudre et solvant pour suspension injectable ; 1 flacon de poudre et 1 seringue préremplie de solvant,
34387,8170,"ZOSTAVAX Pdre/solv p susp inj en ser préremplie Fl+ser+2aig | Cip : 3400937593007 ; Modalités de conservation : Avant ouverture : 2° < t < 8° durant 18 mois (Conserver à l'abri de la lumière, Conserver au réfrigérateur, Conserver dans son emballage, Ne pas congeler) | Statut: Supprimé",2aig
34388,8171,comprimé sécable ; boîte de 5,
34389,8171,comprimé sécable ; boîte de 14,
34390,8171,"ZOPICLONE ZYDUS 7,5 mg Cpr pell séc Plq/14 | Cip : 3400935589262 ; Modalités de conservation : Avant ouverture : < 25° durant 4 ans (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé","7,5 mg Cpr pell séc Plq/14"
34391,8171,"ZOPICLONE ZYDUS 7,5 mg Cpr pell séc Plq/5 | Cip : 3400935589033 ; Modalités de conservation : Avant ouverture : < 25° durant 4 ans (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé","7,5 mg Cpr pell séc Plq/5"
34392,8172,comprimé sécable ; boîte de 5,"7,5 mg"
34393,8172,comprimé sécable ; boîte de 14,"7,5 mg"
34394,8172,"ZOPICLONE ZENTIVA 7,5 mg Cpr pell séc Plq/14 | Cip : 3400938980073 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé","7,5 mg Cpr pell séc Plq/14"
34395,8172,"ZOPICLONE ZENTIVA 7,5 mg Cpr pell séc Plq/5 | Cip : 3400938979992 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé","7,5 mg Cpr pell séc Plq/5"
34396,8173,"ZORYON 5 mg/3,75 ml Sirop en récipient unidose Fl | Cip : 3400930167847 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Supprimé","5 mg/3,75 ml Sirop en récipient unidose Fl"
34397,8173,ZORYON 5 mg Gél Plq/7 | Cip : 3400930167809 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Supprimé,5 mg Gél Plq/7
34398,8173,ZORYON 40 mg/15 ml Sirop en récipient unidose Fl | Cip : 3400930168028 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Supprimé,40 mg/15 ml Sirop en récipient unidose Fl
34399,8173,ZORYON 40 mg Gél Plq/7 | Cip : 3400930167977 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Supprimé,40 mg Gél Plq/7
34400,8173,ZORYON 20 mg/15 ml Sirop Fl | Cip : 3400930167960 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Supprimé,20 mg/15 ml Sirop Fl
34401,8173,ZORYON 20 mg Gél Plq/7 | Cip : 3400930167915 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Supprimé,20 mg Gél Plq/7
34402,8173,"ZORYON 10 mg/7,5 ml Sirop en récipient unidose Fl | Cip : 3400930167908 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Supprimé","10 mg/7,5 ml Sirop en récipient unidose Fl"
34403,8173,ZORYON 10 mg Gél Plq/7 | Cip : 3400930167854 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Supprimé,10 mg Gél Plq/7
34404,8174,comprimé sécable (blanc) ; boîte de 5,"7,5 mg"
34405,8174,comprimé sécable (blanc) ; boîte de 14,"7,5 mg"
34406,8174,comprimé sécable (blanc) ; flacon de 14,"7,5 mg"
34407,8174,"ZOPICLONE VIATRIS 7,5 mg Cpr pell séc 2Plq/7 (14) | Cip : 3400934887468 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois | Statut: Commercialisé","7,5 mg Cpr pell séc 2Plq/7 (14)"
34408,8174,"ZOPICLONE VIATRIS 7,5 mg Cpr pell séc B/5 | Cip : 3400934887000 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois | Statut: Commercialisé","7,5 mg Cpr pell séc B/5"
34409,8174,"ZOPICLONE VIATRIS 7,5 mg Cpr pell séc Fl/14 | Cip : 3400930003671 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois | Statut: Commercialisé","7,5 mg Cpr pell séc Fl/14"
34410,8174,"ZOPICLONE VIATRIS 7,5 mg Cpr pell séc Pilul/100 | Cip : 3400956119493 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois | Statut: Commercialisé","7,5 mg Cpr pell séc Pilul/100"
34411,8175,comprimé sécable ; boîte de 5,
34412,8175,comprimé sécable ; boîte de 14,
34413,8175,"ZOPICLONE TEVA SANTE 7,5 mg Cpr pell séc Plq/14 | Cip : 3400935298539 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé","7,5 mg Cpr pell séc Plq/14"
34414,8175,"ZOPICLONE TEVA SANTE 7,5 mg Cpr pell séc Plq/5 | Cip : 3400935298478 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé","7,5 mg Cpr pell séc Plq/5"
34415,8176,comprimé sécable ; boîte de 14,"7,5 mg"
34416,8176,"ZOPICLONE SANDOZ 7,5 mg Cpr pell séc Plq/14 | Cip : 3400936583849 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé","7,5 mg Cpr pell séc Plq/14"
34417,8177,comprimé sécable ; boîte de 14,
34418,8177,"ZOPICLONE EG 7,5 mg Cpr pell séc Plq/14 | Cip : 3400935247490 ; Modalités de conservation : Avant ouverture : < 25° durant 4 ans | Statut: Commercialisé","7,5 mg Cpr pell séc Plq/14"
34419,8178,comprimé sécable (blanc) ; boîte de 14,"7,5 mg"
34420,8178,"ZOPICLONE CRISTERS PHARMA 7,5 mg Cpr pell séc Plq/14 | Cip : 3400930230213 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé","7,5 mg Cpr pell séc Plq/14"
34421,8179,comprimé sécable (blanc) ; boîte de 14,"7,5 mg"
34422,8179,"ZOPICLONE CRISTERS LAB 7,5 mg Cpr pell séc Plaq/14 | Cip : 3400938020946 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Supprimé","7,5 mg Cpr pell séc Plaq/14"
34423,8180,comprimé sécable ; boîte de 5,"7,5 mg"
34424,8180,comprimé sécable ; boîte de 14,"7,5 mg"
34425,8180,comprimé sécable ; flacon de 14,"7,5 mg"
34426,8180,"ZOPICLONE BIOGARAN 7,5 mg Cpr pell séc Fl/14 | Cip : 3400930018613 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois (Conserver à l'abri de la lumière) | Statut: Commercialisé","7,5 mg Cpr pell séc Fl/14"
34427,8180,"ZOPICLONE BIOGARAN 7,5 mg Cpr pell séc Plq/14 | Cip : 3400935286352 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois (Conserver à l'abri de la lumière) | Statut: Commercialisé","7,5 mg Cpr pell séc Plq/14"
34428,8180,"ZOPICLONE BIOGARAN 7,5 mg Cpr pell séc Plq/5 | Cip : 3400935286291 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois (Conserver à l'abri de la lumière) | Statut: Commercialisé","7,5 mg Cpr pell séc Plq/5"
34429,8181,comprimé sécable ; boîte de 5,
34430,8181,comprimé sécable ; boîte de 14,
34431,8181,"ZOPICLONE EVOLUGEN 7,5 mg Cpr pell séc Plq/14 | Cip : 3400938122763 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Supprimé","7,5 mg Cpr pell séc Plq/14"
34432,8181,"ZOPICLONE EVOLUGEN 7,5 mg Cpr pell séc Plq/5 | Cip : 3400935284921 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Supprimé","7,5 mg Cpr pell séc Plq/5"
34433,8182,solution injectable IV ; 1 ampoule de 2 ml,2 mg/ml
34434,8182,solution injectable IV ; 1 ampoule de 4 ml,2 mg/ml
34435,8182,sirop (arôme fraise) ; flacon de 50 ml avec cuillère-mesure de 5 ml,4 mg/5 ml
34436,8182,comprimé (jaune) ; boîte de 2,4 mg
34437,8182,comprimé (jaune) ; boîte de 4,4 mg
34438,8182,lyophilisat oral ; boîte de 2,4 mg
34439,8182,lyophilisat oral ; boîte de 4,4 mg
34440,8182,comprimé (jaune) ; boîte de 2,8 mg
34441,8182,comprimé (jaune) ; boîte de 4,8 mg
34442,8182,lyophilisat oral ; boîte de 2,8 mg
34443,8182,lyophilisat oral ; boîte de 4,8 mg
34444,8182,"ZOPHREN 2 mg/ml S inj en ampoule IV 10Amp/2ml | Cip : 3400955683957 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé",2 mg/ml S inj en ampoule IV 10Amp/2ml
34445,8182,"ZOPHREN 2 mg/ml S inj en ampoule IV Amp/2ml | Cip : 3400933539283 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé",2 mg/ml S inj en ampoule IV Amp/2ml
34446,8182,"ZOPHREN 2 mg/ml S inj en ampoule IV Amp/4ml | Cip : 3400933539344 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé",2 mg/ml S inj en ampoule IV Amp/4ml
34447,8182,"ZOPHREN 2 mg/ml S inj en ampoule IV 8Amp/4ml | Cip : 3400955079590 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé",2 mg/ml S inj en ampoule IV 8Amp/4ml
34448,8182,"ZOPHREN 2 mg/ml S inj en ampoule IV 5Amp/2ml | Cip : 3400955683148 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Supprimé",2 mg/ml S inj en ampoule IV 5Amp/2ml
34449,8182,"ZOPHREN 2 mg/ml S inj en ampoule IV 5Amp/4ml | Cip : 3400955683209 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Supprimé",2 mg/ml S inj en ampoule IV 5Amp/4ml
34450,8182,ZOPHREN 8 mg Lyophilisat oral Plq/10 | Cip : 3400934395123 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Commercialisé,8 mg Lyophilisat oral Plq/10
34451,8182,ZOPHREN 8 mg Lyophilisat oral Plq/2 | Cip : 3400934394812 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Commercialisé,8 mg Lyophilisat oral Plq/2
34452,8182,ZOPHREN 8 mg Lyophilisat oral Plq/4 | Cip : 3400934394980 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Commercialisé,8 mg Lyophilisat oral Plq/4
34453,8182,"ZOPHREN 8 mg Cpr pell Plq/10 | Cip : 3400936197343 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé",8 mg Cpr pell Plq/10
34454,8182,"ZOPHREN 8 mg Cpr pell Plq/2 | Cip : 3400936164116 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé",8 mg Cpr pell Plq/2
34455,8182,"ZOPHREN 8 mg Cpr pell Plq/4 | Cip : 3400936162044 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé",8 mg Cpr pell Plq/4
34456,8182,ZOPHREN 4 mg/5 ml Sirop Fl/50ml | Cip : 3400934165634 ; Modalités de conservation : Avant ouverture : 10° < t < 30° durant 24 mois (Maintenir en position verticale) | Statut: Commercialisé,4 mg/5 ml Sirop Fl/50ml
34457,8182,ZOPHREN 4 mg Lyophilisat oral Plq/10 | Cip : 3400934394751 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Commercialisé,4 mg Lyophilisat oral Plq/10
34458,8182,ZOPHREN 4 mg Lyophilisat oral Plq/4 | Cip : 3400934394522 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Commercialisé,4 mg Lyophilisat oral Plq/4
34459,8182,ZOPHREN 4 mg Lyophilisat oral Plq/2 | Cip : 3400934394461 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Supprimé,4 mg Lyophilisat oral Plq/2
34460,8182,"ZOPHREN 4 mg Cpr pell Plq/10 | Cip : 3400936164055 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé",4 mg Cpr pell Plq/10
34461,8182,"ZOPHREN 4 mg Cpr pell Plq/2 | Cip : 3400936163683 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé",4 mg Cpr pell Plq/2
34462,8182,"ZOPHREN 4 mg Cpr pell Plq/4 | Cip : 3400936163805 ; Modalités de conservation : Avant ouverture : < 25° durant 36 mois (Conserver à l'abri de la lumière, Conserver dans son emballage) | Statut: Commercialisé",4 mg Cpr pell Plq/4
34463,8183,comprimé (blanc) ; boîte de 14,"3,75 mg"
34464,8183,comprimé sécable (blanc) ; boîte de 5,"7,5 mg"
34465,8183,comprimé sécable (blanc) ; boîte de 14,"7,5 mg"
34466,8183,"ZOPICLONE ARROW LAB 7,5 mg Cpr pell Plq/14 | Cip : 3400930152744 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé","7,5 mg Cpr pell Plq/14"
34467,8183,"ZOPICLONE ARROW LAB 7,5 mg Cpr pell Plq/5 | Cip : 3400930152720 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé","7,5 mg Cpr pell Plq/5"
34468,8183,"ZOPICLONE ARROW LAB 7,5 mg Cpr pell Plq/60 | Cip : 3400955057123 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé","7,5 mg Cpr pell Plq/60"
34469,8183,"ZOPICLONE ARROW LAB 3,75 mg Cpr pell Plq/14 | Cip : 3400930152812 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé","3,75 mg Cpr pell Plq/14"
34470,8183,"ZOPICLONE ARROW LAB 3,75 mg Cpr pell Plq/60 | Cip : 3400955057154 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé","3,75 mg Cpr pell Plq/60"
34471,8184,gélule (blanche) ; boîte de 14,25 mg
34472,8184,gélule (grise et blanche) ; boîte de 14,50 mg
34473,8184,gélule (rouge et blanche) ; boîte de 56,100 mg
34474,8184,ZONISAMIDE ARROW 50 mg Gél Plq/14 | Cip : 3400930250600 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,50 mg Gél Plq/14
34475,8184,ZONISAMIDE ARROW 25 mg Gél Plq/14 | Cip : 3400930250594 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,25 mg Gél Plq/14
34476,8184,ZONISAMIDE ARROW 100 mg Gél Plq/56 | Cip : 3400930250617 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,100 mg Gél Plq/56
34477,8185,ZONISAMIDE NEURAXPHARM 50 mg Cpr séc Plq/14 | Cip : 3400930258460 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,50 mg Cpr séc Plq/14
34478,8185,ZONISAMIDE NEURAXPHARM 300 mg Cpr séc Plq/28 | Cip : 3400930258590 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,300 mg Cpr séc Plq/28
34479,8185,ZONISAMIDE NEURAXPHARM 25 mg Cpr séc Plq/14 | Cip : 3400930258415 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,25 mg Cpr séc Plq/14
34480,8185,ZONISAMIDE NEURAXPHARM 200 mg Cpr séc Plq/28 | Cip : 3400930258569 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,200 mg Cpr séc Plq/28
34481,8185,ZONISAMIDE NEURAXPHARM 100 mg Cpr séc Plq/56 | Cip : 3400930258538 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,100 mg Cpr séc Plq/56
34482,8186,gélule (blanche) ; boîte de 14,25 mg
34483,8186,gélule (blanche) ; boîte de 14,50 mg
34484,8186,gélule (blanche) ; boîte de 56,100 mg
34485,8186,ZONISAMIDE SANDOZ 50 mg Gél Plq/14 | Cip : 3400930058510 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,50 mg Gél Plq/14
34486,8186,ZONISAMIDE SANDOZ 25 mg Gél Plq/14 | Cip : 3400930058497 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,25 mg Gél Plq/14
34487,8186,ZONISAMIDE SANDOZ 100 mg Gél Plq/56 | Cip : 3400930058589 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,100 mg Gél Plq/56
34488,8187,gélule (blanche) ; boîte de 14,25 mg
34489,8187,gélule (grise et blanche) ; boîte de 14,50 mg
34490,8187,gélule (orange et blanche) ; boîte de 56,100 mg
34491,8187,ZONISAMIDE TEVA 50 mg Gél Plq PVC/PE/PVDC/Alu/14 | Cip : 3400930100813 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Supprimé,50 mg Gél Plq PVC/PE/PVDC/Alu/14
34492,8187,ZONISAMIDE TEVA 25 mg Gél Plq PVC/PE/PVDC/Alu/14 | Cip : 3400930100776 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Supprimé,25 mg Gél Plq PVC/PE/PVDC/Alu/14
34493,8187,ZONISAMIDE TEVA 100 mg Gél Plq PVC/PE/PVDC/Alu/56 | Cip : 3400930100868 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Supprimé,100 mg Gél Plq PVC/PE/PVDC/Alu/56
34494,8188,gélule (blanche) ; boîte de 14,25 mg
34495,8188,gélule (blanche) ; boîte de 14,50 mg
34496,8188,gélule (blanche) ; boîte de 56,100 mg
34497,8188,ZONISAMIDE VIATRIS 50 mg Gél Plq/14 | Cip : 3400930058824 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,50 mg Gél Plq/14
34498,8188,ZONISAMIDE VIATRIS 25 mg Gél Plq/14 | Cip : 3400930058794 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,25 mg Gél Plq/14
34499,8188,ZONISAMIDE VIATRIS 100 mg Gél Plq/56 | Cip : 3400930058886 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,100 mg Gél Plq/56
34500,8189,ZONGERTINIB BOEHRINGER INGELHEIM 60 mg Cpr Plq/30 [AAC] | Cip : 3400959007414 | Statut: Non commercialisé à ce jour,60 mg Cpr Plq/30 [AAC]
34501,8190,comprimé orodispersible (blanc ; arôme orange) ; boîte de 6,"2,5 mg"
34502,8190,comprimé orodispersible (blanc ; arôme orange) ; boîte de 12,"2,5 mg"
34503,8190,"ZOMIGORO 2,5 mg Cpr orodisp 1Plq/12 | Cip : 3400935336651 ; Modalités de conservation : Avant ouverture : < 30° durant 24 mois | Statut: Commercialisé","2,5 mg Cpr orodisp 1Plq/12"
34504,8190,"ZOMIGORO 2,5 mg Cpr orodisp 1Plq/6 | Cip : 3400935336422 ; Modalités de conservation : Avant ouverture : < 30° durant 24 mois | Statut: Commercialisé","2,5 mg Cpr orodisp 1Plq/6"
34505,8191,gélule (ivoire) ; boîte de 30,50
34506,8191,ZONDAR 50 mg Gél Plq/30 | Cip : 3400933553012 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Supprimé,50 mg Gél Plq/30
34507,8192,gélule (blanche) ; boîte de 14,25 mg
34508,8192,gélule (blanche et grise) ; boîte de 14,50 mg
34509,8192,gélule (blanche et rouge) ; boîte de 56,100 mg
34510,8192,ZONEGRAN 50 mg Gél Plq/14 | Cip : 3400936920330 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Commercialisé,50 mg Gél Plq/14
34511,8192,ZONEGRAN 25 mg Gél Plq/14 | Cip : 3400936594265 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Commercialisé,25 mg Gél Plq/14
34512,8192,ZONEGRAN 100 mg Gél Plq/56 | Cip : 3400936594555 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Commercialisé,100 mg Gél Plq/56
34513,8193,comprimé (jaune) ; boîte de 6,"2,5 mg"
