id,medicament_id,frequence,effet
79827,5682,"Peu fréquents (0,1 à 1 % des personnes)",somnolence
79828,5682,"Peu fréquents (0,1 à 1 % des personnes)",nez bouché
79829,5682,"Peu fréquents (0,1 à 1 % des personnes)",constipation
79830,5682,"Peu fréquents (0,1 à 1 % des personnes)",brûlures d'estomac
79831,5682,"Peu fréquents (0,1 à 1 % des personnes)",bouche sèche
79832,5682,"Peu fréquents (0,1 à 1 % des personnes)",perte d'appétit
79833,5682,"Peu fréquents (0,1 à 1 % des personnes)",bouffées de chaleur
79834,5682,"Peu fréquents (0,1 à 1 % des personnes)",transpiration excessive
79835,5682,"Peu fréquents (0,1 à 1 % des personnes)",vision trouble
79836,5682,"Peu fréquents (0,1 à 1 % des personnes)",douleurs articulaires
79837,5682,"Peu fréquents (0,1 à 1 % des personnes)",baisse de la libido
79838,5682,"Peu fréquents (0,1 à 1 % des personnes)",augmentation du volume des urines
79839,5682,"Peu fréquents (0,1 à 1 % des personnes)",pancréatite
79840,5682,"Peu fréquents (0,1 à 1 % des personnes)",élévation des transaminases.
79841,5682,"Rares (moins de 0,1 % des personnes)",anomalie de la numération formule sanguine
79842,5682,"Rares (moins de 0,1 % des personnes)",agranulocytose
79843,5682,"Rares (moins de 0,1 % des personnes)",tremblements
79844,5682,"Rares (moins de 0,1 % des personnes)",bourdonnement d'oreilles.
79845,5683,Fréquents (1 à 10 % des personnes),toux sèche persistante
79846,5683,Fréquents (1 à 10 % des personnes),sinusite
79847,5683,Fréquents (1 à 10 % des personnes),essoufflement
79848,5683,Fréquents (1 à 10 % des personnes),baisse excessive de la tension artérielle (voir Attention)
79849,5683,Fréquents (1 à 10 % des personnes),hypotension orthostatique
79850,5683,Fréquents (1 à 10 % des personnes),nausées
79851,5683,Fréquents (1 à 10 % des personnes),vomissements
79852,5683,Fréquents (1 à 10 % des personnes),diarrhée
79853,5683,Fréquents (1 à 10 % des personnes),douleurs digestives
79854,5683,Fréquents (1 à 10 % des personnes),maux de tête
79855,5683,Fréquents (1 à 10 % des personnes),étourdissement
79856,5683,Fréquents (1 à 10 % des personnes),fatigue
79857,5683,Fréquents (1 à 10 % des personnes),malaise
79858,5683,Fréquents (1 à 10 % des personnes),crampes
79859,5683,Fréquents (1 à 10 % des personnes),douleurs musculaires
79860,5683,Fréquents (1 à 10 % des personnes),élévation du taux de potassium dans le sang.
79861,5683,Réaction allergique,éruption cutanée
79862,5683,Réaction allergique,démangeaisons
79863,5683,Réaction allergique,œdème de Quincke.
79864,5683,"Peu fréquents (0,1 à 1 % des personnes)",palpitations
79865,5683,"Peu fréquents (0,1 à 1 % des personnes)",œdèmes
79866,5683,"Peu fréquents (0,1 à 1 % des personnes)",vertiges
79867,5683,"Peu fréquents (0,1 à 1 % des personnes)",fourmillements
79868,5683,"Peu fréquents (0,1 à 1 % des personnes)",perte ou modification du goût
79869,5683,"Peu fréquents (0,1 à 1 % des personnes)",anxiété
79870,5683,"Peu fréquents (0,1 à 1 % des personnes)",nervosité inhabituelle
79871,5683,"Peu fréquents (0,1 à 1 % des personnes)",humeur dépressive
79872,5683,"Peu fréquents (0,1 à 1 % des personnes)",somnolence
79873,5683,"Peu fréquents (0,1 à 1 % des personnes)",nez bouché
79874,5683,"Peu fréquents (0,1 à 1 % des personnes)",constipation
79875,5683,"Peu fréquents (0,1 à 1 % des personnes)",brûlures d'estomac
79876,5683,"Peu fréquents (0,1 à 1 % des personnes)",bouche sèche
79877,5683,"Peu fréquents (0,1 à 1 % des personnes)",perte d'appétit
79878,5683,"Peu fréquents (0,1 à 1 % des personnes)",bouffées de chaleur
79879,5683,"Peu fréquents (0,1 à 1 % des personnes)",transpiration excessive
79880,5683,"Peu fréquents (0,1 à 1 % des personnes)",vision trouble
79881,5683,"Peu fréquents (0,1 à 1 % des personnes)",douleurs articulaires
79882,5683,"Peu fréquents (0,1 à 1 % des personnes)",baisse de la libido
79883,5683,"Peu fréquents (0,1 à 1 % des personnes)",augmentation du volume des urines
79884,5683,"Peu fréquents (0,1 à 1 % des personnes)",pancréatite
79885,5683,"Peu fréquents (0,1 à 1 % des personnes)",élévation des transaminases.
79886,5683,"Rares (moins de 0,1 % des personnes)",anomalie de la numération formule sanguine
79887,5683,"Rares (moins de 0,1 % des personnes)",agranulocytose
79888,5683,"Rares (moins de 0,1 % des personnes)",tremblements
79889,5683,"Rares (moins de 0,1 % des personnes)",bourdonnement d'oreilles.
79890,5686,Très fréquents (plus de 10 % des patientes),bouffées de chaleur
79891,5686,Très fréquents (plus de 10 % des patientes),le plus souvent au cours des 6 premiers mois
79892,5686,Très fréquents (plus de 10 % des patientes),nausées
79893,5686,Très fréquents (plus de 10 % des patientes),vomissements
79894,5686,Très fréquents (plus de 10 % des patientes),douleurs abdominales
79895,5686,Très fréquents (plus de 10 % des patientes),digestion difficile
79896,5686,Très fréquents (plus de 10 % des patientes),syndrome grippal
79897,5686,Très fréquents (plus de 10 % des patientes),augmentation de la pression artérielle.
79898,5686,Fréquents (1 à 10 % des patientes),maux de tête
79899,5686,Fréquents (1 à 10 % des patientes),y compris migraine
79900,5686,Fréquents (1 à 10 % des patientes),œdèmes des jambes
79901,5686,Fréquents (1 à 10 % des patientes),crampes
79902,5686,Fréquents (1 à 10 % des patientes),éruption cutanée
79903,5686,Fréquents (1 à 10 % des patientes),gonflement ou tension des seins.
79904,5686,Peu fréquents (moins de 1 % des patientes),accident thromboembolique veineux (phlébite
79905,5686,Peu fréquents (moins de 1 % des patientes),embolie pulmonaire...)
79906,5686,Peu fréquents (moins de 1 % des patientes),accident vasculaire cérébral.
79907,5687,Très fréquents (plus de 10 % des patientes),bouffées de chaleur
79908,5687,Très fréquents (plus de 10 % des patientes),le plus souvent au cours des 6 premiers mois
79909,5687,Très fréquents (plus de 10 % des patientes),nausées
79910,5687,Très fréquents (plus de 10 % des patientes),vomissements
79911,5687,Très fréquents (plus de 10 % des patientes),douleurs abdominales
79912,5687,Très fréquents (plus de 10 % des patientes),digestion difficile
79913,5687,Très fréquents (plus de 10 % des patientes),syndrome grippal
79914,5687,Très fréquents (plus de 10 % des patientes),augmentation de la pression artérielle.
79915,5687,Fréquents (1 à 10 % des patientes),maux de tête
79916,5687,Fréquents (1 à 10 % des patientes),y compris migraine
79917,5687,Fréquents (1 à 10 % des patientes),œdèmes des jambes
79918,5687,Fréquents (1 à 10 % des patientes),crampes
79919,5687,Fréquents (1 à 10 % des patientes),éruption cutanée
79920,5687,Fréquents (1 à 10 % des patientes),gonflement ou tension des seins.
79921,5687,Peu fréquents (moins de 1 % des patientes),accident thromboembolique veineux (phlébite
79922,5687,Peu fréquents (moins de 1 % des patientes),embolie pulmonaire...)
79923,5687,Peu fréquents (moins de 1 % des patientes),accident vasculaire cérébral.
79924,5688,Très fréquents (plus de 10 % des patientes),bouffées de chaleur
79925,5688,Très fréquents (plus de 10 % des patientes),le plus souvent au cours des 6 premiers mois
79926,5688,Très fréquents (plus de 10 % des patientes),nausées
79927,5688,Très fréquents (plus de 10 % des patientes),vomissements
79928,5688,Très fréquents (plus de 10 % des patientes),douleurs abdominales
79929,5688,Très fréquents (plus de 10 % des patientes),digestion difficile
79930,5688,Très fréquents (plus de 10 % des patientes),syndrome grippal
79931,5688,Très fréquents (plus de 10 % des patientes),augmentation de la pression artérielle.
79932,5688,Fréquents (1 à 10 % des patientes),maux de tête
79933,5688,Fréquents (1 à 10 % des patientes),y compris migraine
79934,5688,Fréquents (1 à 10 % des patientes),œdèmes des jambes
79935,5688,Fréquents (1 à 10 % des patientes),crampes
79936,5688,Fréquents (1 à 10 % des patientes),éruption cutanée
79937,5688,Fréquents (1 à 10 % des patientes),gonflement ou tension des seins.
79938,5688,Peu fréquents (moins de 1 % des patientes),accident thromboembolique veineux (phlébite
79939,5688,Peu fréquents (moins de 1 % des patientes),embolie pulmonaire...)
79940,5688,Peu fréquents (moins de 1 % des patientes),accident vasculaire cérébral.
79941,5689,Très fréquents (plus de 10 % des patientes),bouffées de chaleur
79942,5689,Très fréquents (plus de 10 % des patientes),le plus souvent au cours des 6 premiers mois
79943,5689,Très fréquents (plus de 10 % des patientes),nausées
79944,5689,Très fréquents (plus de 10 % des patientes),vomissements
79945,5689,Très fréquents (plus de 10 % des patientes),douleurs abdominales
79946,5689,Très fréquents (plus de 10 % des patientes),digestion difficile
79947,5689,Très fréquents (plus de 10 % des patientes),syndrome grippal
79948,5689,Très fréquents (plus de 10 % des patientes),augmentation de la pression artérielle.
79949,5689,Fréquents (1 à 10 % des patientes),maux de tête
79950,5689,Fréquents (1 à 10 % des patientes),y compris migraine
79951,5689,Fréquents (1 à 10 % des patientes),œdèmes des jambes
79952,5689,Fréquents (1 à 10 % des patientes),crampes
79953,5689,Fréquents (1 à 10 % des patientes),éruption cutanée
79954,5689,Fréquents (1 à 10 % des patientes),gonflement ou tension des seins.
79955,5689,Peu fréquents (moins de 1 % des patientes),accident thromboembolique veineux (phlébite
79956,5689,Peu fréquents (moins de 1 % des patientes),embolie pulmonaire...)
79957,5689,Peu fréquents (moins de 1 % des patientes),accident vasculaire cérébral.
79958,5690,Très fréquents (plus de 10 % des patientes),bouffées de chaleur
