id,medicament_id,nom_substance
15986,7117,Tamsulosine chlorhydrate
15987,7117,tamsulosine chlorhydrate
15988,7118,Tamsulosine chlorhydrate
15989,7118,tamsulosine chlorhydrate
15990,7119,Tamsulosine chlorhydrate
15991,7119,tamsulosine chlorhydrate
15992,7120,Tamsulosine chlorhydrate
15993,7120,tamsulosine chlorhydrate
15994,7121,Tamsulosine chlorhydrate
15995,7121,tamsulosine chlorhydrate
15996,7122,Tamsulosine chlorhydrate
15997,7122,tamsulosine chlorhydrate
15998,7123,Tamsulosine chlorhydrate
15999,7123,tamsulosine chlorhydrate
16000,7124,Tamsulosine chlorhydrate
16001,7124,tamsulosine chlorhydrate
16002,7125,Tamsulosine chlorhydrate
16003,7125,tamsulosine chlorhydrate
16004,7126,Tamsulosine chlorhydrate
16005,7126,tamsulosine chlorhydrate
16006,7127,Tamoxifène
16007,7127,tamoxifène citrate
16008,7128,Tamoxifène
16009,7128,tamoxifène citrate
16010,7129,Tamoxifène
16011,7129,tamoxifène citrate
16012,7130,Tamoxifène
16013,7130,tamoxifène citrate
16014,7131,Tamoxifène
16015,7131,tamoxifène citrate
16016,7132,Talazoparib
16017,7132,talazoparib tosilate
16018,7133,Tamoxifène
16019,7133,tamoxifène citrate
16020,7134,Tamoxifène
16021,7134,tamoxifène citrate
16022,7135,Oseltamivir
16023,7135,oséltamivir phosphate
16024,7137,tadalafil
16025,7138,Tacrolimus
16026,7138,tacrolimus monohydrate
16027,7139,felbamate
16028,7140,Ixékizumab
16029,7140,ixékizumab
16030,7141,apadamtase alfa
16031,7142,Tramadol chlorhydrate
16032,7142,tramadol chlorhydrate
16033,7144,lanadélumab
16034,7145,Dabrafénib
16035,7145,dabrafénib mésilate
16036,7146,Colistiméthate sodique
16037,7146,colistiméthate sodique
16038,7147,osimertinib mésilate
16039,7148,Atorvastatine
16040,7148,atorvastatine calcique trihydrate
16041,7149,"Prunier d'Afrique, extrait"
16042,7149,prunier d'Afrique extrait
16043,7150,Tadalafil
16044,7150,tadalafil
16045,7151,Tadalafil
16046,7151,tadalafil
16047,7152,Tadalafil
16048,7152,tadalafil
16049,7153,tadalafil
16050,7154,Tadalafil
16051,7154,tadalafil
16052,7155,Tadalafil
16053,7155,tadalafil
16054,7156,Tadalafil
16055,7156,tadalafil
16056,7157,Tadalafil
16057,7157,tadalafil
16058,7158,Tadalafil
16059,7158,tadalafil
16060,7159,Tadalafil
16061,7159,tadalafil
16062,7160,Tadalafil
16063,7160,tadalafil
16064,7161,Tadalafil
16065,7161,tadalafil
16066,7162,Tadalafil
16067,7162,tadalafil
16068,7163,Tadalafil
16069,7163,tadalafil
16070,7164,Tadalafil
16071,7164,tadalafil
16072,7165,Tadalafil
16073,7165,tadalafil
16074,7166,Tadalafil
16075,7166,tadalafil
16076,7167,Tadalafil
16077,7167,tadalafil
16078,7168,fibrinogène humain
16079,7168,thrombine humaine
16080,7170,capmatinib dichlorhydrate monohydrate
16081,7171,Tadalafil
16082,7171,tadalafil
16083,7172,Tadalafil
16084,7172,tadalafil
16085,7173,Nafaréline
16086,7173,nafaréline acétate
16087,7174,Palivizumab
16088,7174,palivizumab
16089,7175,Empagliflozine
16090,7175,Metformine chlorhydrate
16091,7175,empagliflozine
16092,7175,metformine chlorhydrate
16093,7176,Lévomenthol
16094,7176,Vératrol
16095,7176,Résorcinol
16096,7176,Acide salicylique
16097,7176,lévomenthol
16098,7176,vératrol
16099,7176,résorcine
16100,7176,acide salicylique
16101,7177,tabacum [H]
16102,7177,cocculus indicus [H]
16103,7177,arnica montana [H]
16104,7177,petroleum [H]
16105,7177,belladonna [H]
16106,7177,ipéca [H]
16107,7177,ignatia amara [H]
16108,7177,coca [H]
16109,7178,Oxyde de magnésium
16110,7178,"Aubépine, extrait sec de sommité fleurie"
16111,7178,"Eschscholtzia, extrait sec"
16112,7178,oxyde de magnésium lourd
16113,7178,aubépine sommité fleurie extrait sec
16114,7178,eschscholtzia partie aérienne fleurie extrait sec
16115,7179,siltuximab
16116,7180,Budésonide
16117,7180,Formotérol fumarate
16118,7180,budésonide
16119,7180,formotérol fumarate dihydrate
16120,7181,tezacaftor
16121,7181,ivacaftor
16122,7182,Tétracosactide
16123,7182,Chlorure de zinc
16124,7182,tétracosactide
16125,7183,suxaméthonium chlorure dihydrate
16126,7184,suxaméthonium chlorure
16127,7185,suxaméthonium chlorure dihydrate
16128,7186,sunitinib malate
16129,7187,Rosuvastatine
16130,7187,Ézétimibe
16131,7187,rosuvastatine calcique
16132,7187,ézétimibe
16133,7189,Ambroxol chlorhydrate
16134,7189,ambroxol chlorhydrate
16135,7190,Acide tiaprofénique
16136,7190,acide tiaprofénique
16137,7191,Trimipramine
16138,7191,trimipramine mésilate
16139,7191,trimipramine maléate
16140,7192,Éfavirenz
16141,7192,efavirenz
16142,7193,desflurane
16143,7194,Glycérol
16144,7194,glycérol
16145,7195,Glycérol
16146,7195,glycérol
16147,7196,Glycérol
16148,7196,glycérol
16149,7197,Glycérine
16150,7197,glycérol
16151,7198,glycérol
16152,7199,chrome chlorure hexahydrate
16153,7199,cuivre chlorure dihydrate
16154,7199,chlorure ferrique hexahydrate
16155,7199,manganèse chlorure tétrahydrate
16156,7199,potassium iodure
16157,7199,fluorure de sodium
16158,7199,sodium molybdate dihydrate
16159,7199,sélénite de sodium
16160,7199,zinc chlorure
16161,7201,Glycérol
16162,7201,glycérol
16163,7203,sunitinib
16164,7204,sunitinib
16165,7205,lénacapavir sodique
16166,7206,solriamfétol chlorhydrate
16167,7207,sunitinib
16168,7208,sunitinib
16169,7209,sunitinib
16170,7210,sunitinib
16171,7211,sunitinib malate
16172,7212,sunitinib
16173,7213,Sumatriptan
16174,7213,sumatriptan succinate
16175,7214,Sumatriptan
16176,7214,sumatriptan succinate
16177,7215,Sulpiride
16178,7215,sulpiride
16179,7216,Sulpiride
16180,7216,sulpiride
16181,7217,Sumatriptan
16182,7217,sumatriptan succinate
16183,7218,Sulpiride
16184,7218,sulpiride
16185,7219,Sulpiride
16186,7219,sulpiride
16187,7220,rhénium-186 sulfure colloïdal
16188,7221,Sulfosilicoaluminate de sodium
16189,7221,sodium sulfosilicoaluminate
16190,7222,magnésium sulfate heptahydrate
16191,7223,Sulfur 3 DH
16192,7223,Arsenicum album 4 DH
16193,7223,Alumen 4 DH
16194,7223,Magnesia sulfurica 3 DH
16195,7223,Natrum sulfuricum 3 DH
16196,7223,sulfur [H]
16197,7223,arsenicum album [H]
16198,7223,alumen crudum [H]
16199,7223,magnesia sulfurica [H]
16200,7223,natrum sulfuricum [H]
16201,7224,magnésium sulfate heptahydrate
16202,7225,Anétholtrithione
16203,7225,anétholtrithione
16204,7226,magnésium sulfate heptahydrate
16205,7227,sugammadex sodique
16206,7228,sugammadex sodique
16207,7229,sugammadex sodique
16208,7230,sugammadex sodique
16209,7231,mafénide acétate
16210,7232,sugammadex sodique
16211,7233,sugammadex sodique
16212,7234,sugammadex sodique
16213,7235,sugammadex sodique
16214,7236,sugammadex sodique
16215,7237,sugammadex sodique
16216,7238,sugammadex sodique
16217,7239,sugammadex sodique
16218,7240,sugammadex sodique
16219,7241,sufentanil citrate
16220,7242,sufentanil citrate
16221,7243,sacrosidase
16222,7244,sufentanil citrate
16223,7245,Buprénorphine
16224,7245,Naloxone
16225,7245,buprénorphine chlorhydrate
16226,7245,naloxone chlorhydrate dihydrate
16227,7246,Buprénorphine
16228,7246,buprénorphine chlorhydrate
16229,7247,sodium chlorure
16230,7247,bicarbonate de sodium
16231,7247,calcium chlorure dihydrate
16232,7247,magnésium chlorure hexahydrate
16233,7247,glucose monohydrate
16234,7247,potassium chlorure
16235,7248,succimer
16236,7249,Sulfate de chondroïtine sodique
16237,7249,sodium chondroïtine sulfate
16238,7250,Glucosamine
16239,7250,glucosamine chlorhydrate
16240,7251,Ivermectine
16241,7251,ivermectine
16242,7252,Calcium carbonate
16243,7252,Colécalciférol (vitamine D3)
16244,7252,calcium carbonate
16245,7252,colécalciférol concentré pulvérulent
16246,7254,Emtricitabine
16247,7254,Ténofovir disoproxil
16248,7254,Elvitégravir
16249,7254,Cobicistat
16250,7254,elvitégravir
16251,7254,cobicistat
16252,7254,emtricitabine
16253,7254,ténofovir disoproxil fumarate
16254,7255,ioflupane (123I)
16255,7256,triphosadénine disodique
16256,7257,Olodatérol
16257,7257,olodatérol chlorhydrate
16258,7258,aurum metallicum [H]
16259,7258,avena sativa [H]
16260,7258,ignatia amara [H]
16261,7258,kalium phosphoricum [H]
16262,7259,Amylmétacrésol
16263,7259,Alcool dichlorobenzylique
16264,7259,Lidocaïne
16265,7259,amylmétacrésol
16266,7259,alcool dichlorobenzylique
16267,7259,lidocaïne
16268,7260,Lidocaïne chlorhydrate
16269,7260,Amylmétacrésol
16270,7260,"Alcool 2,4-dichlorobenzylique"
16271,7260,lidocaïne chlorhydrate
16272,7260,amylmétacrésol
16273,7260,alcool dichlorobenzylique
16274,7261,asfotase alfa
16275,7262,Amylmétacrésol
16276,7262,Alcool dichlorobenzylique
16277,7262,Acide ascorbique (vitamine C)
16278,7262,amylmétacrésol
16279,7262,alcool dichlorobenzylique
16280,7262,acide ascorbique
16281,7262,sodium ascorbate
16282,7263,Étifoxine chlorhydrate
16283,7263,étifoxine chlorhydrate
16284,7264,solanum dulcamara [H]
16285,7264,ferrum phosphoricum [H]
16286,7264,hydrastis canadensis [H]
16287,7264,kalium bichromicum [H]
16288,7264,nux vomica [H]
16289,7265,Antimonium tartaricum 6 CH
16290,7265,Bryonia 3 CH
16291,7265,Coccus cacti 4 CH
16292,7265,Drosera 3 CH
16293,7265,Ipeca 3 CH
16294,7265,Rumex crispus 6 CH
16295,7265,Spongia tosta 4 CH
16296,7265,Sticta pulmonaria 3 CH
16297,7265,antimonium tartaricum [H]
16298,7265,bryonia [H]
16299,7265,coccus cacti [H]
16300,7265,drosera [H]
16301,7265,ipéca [H]
16302,7265,rumex crispus [H]
16303,7265,spongia tosta [H]
16304,7265,sticta pulmonaria [H]
16305,7266,Antimonium tartaricum 6 CH
16306,7266,Bryonia 3 CH
16307,7266,Coccus cacti 4 CH
16308,7266,Drosera 3 CH
16309,7266,Ipeca 3 CH
16310,7266,Rumex crispus 6 CH
16311,7266,Spongia tosta 4 CH
16312,7266,Sticta pulmonaria 3 CH
16313,7266,antimonium tartaricum [H]
16314,7266,bryonia [H]
16315,7266,coccus cacti [H]
16316,7266,drosera [H]
16317,7266,ipéca [H]
16318,7266,rumex crispus [H]
16319,7266,spongia tosta [H]
16320,7266,sticta pulmonaria [H]
16321,7267,flurbiprofène
16322,7268,régorafénib
16323,7269,Dénosumab
16324,7269,dénosumab
16325,7270,pegfilgrastim
16326,7271,corticoréline triflutate
16327,7272,somatoréline acétate
16328,7273,Malate de citrulline
16329,7273,citrulline malate
16330,7274,mécétronium étilsulfate
16331,7274,alcool isopropylique
16332,7274,alcool propylique
16333,7275,Zolpidem tartrate
16334,7275,zolpidem tartrate
16335,7276,Ergocalciférol (vitamine D2)
16336,7276,ergocalciférol
16337,7277,Cétrimide
16338,7277,cétrimide
16339,7278,Dexaméthasone
16340,7278,Oxytétracycline
16341,7278,dexaméthasone
16342,7278,oxytétracycline
16343,7279,Acide alendronique
16344,7279,acide alendronique sel monosodique trihydrate
16345,7280,Borax
16346,7280,Acide borique
16347,7280,sodium borate
16348,7280,acide borique
16349,7281,Ustékinumab
16350,7281,ustékinumab
16351,7282,tétrakis(2-méthoxy-isobutyl-isonitrile) cuivre tétrafluoroborate
16352,7283,Metformine embonate
16353,7283,metformine embonate
16354,7284,Lévodopa
16355,7284,Carbidopa
16356,7284,Entacapone
16357,7284,lévodopa
16358,7284,carbidopa
16359,7284,entacapone
16360,7285,Virus de la fièvre jaune atténué
16361,7285,virus amaril vivant atténué souche 17D-204
16362,7286,Ustékinumab
16363,7286,ustékinumab
16364,7287,Tianeptine sodique
16365,7287,tianeptine sodique
16366,7288,eskétamine chlorhydrate
16367,7289,Acide tranexamique
16368,7289,acide tranexamique
16369,7290,Arnica montana 9 CH
16370,7290,Sarcolacticum acidum 3 CH
16371,7290,Zincum oxydatum 3 CH
16372,7290,arnica montana [H]
16373,7290,sarcolacticum acidum [H]
16374,7290,zincum oxydatum [H]
16375,7291,Dasatinib monohydraté
16376,7291,dasatinib monohydrate
16377,7292,Charbon activé
16378,7292,charbon activé
16379,7293,Spironolactone
16380,7293,spironolactone
16381,7294,Spironolactone
16382,7294,spironolactone micronisée
16383,7294,spironolactone
16384,7295,Itraconazole
16385,7295,itraconazole
16386,7296,Spironolactone
16387,7296,spironolactone micronisée
16388,7297,Spironolactone
16389,7297,spironolactone micronisée
16390,7297,spironolactone
16391,7298,Spironolactone
16392,7298,spironolactone micronisée
16393,7299,Spironolactone
16394,7299,spironolactone
16395,7300,Altizide
16396,7300,Spironolactone
16397,7300,spironolactone micronisée
16398,7300,altizide
16399,7301,Spironolactone
16400,7301,spironolactone micronisée
16401,7301,spironolactone
16402,7302,Spironolactone
16403,7302,spironolactone micronisée
16404,7303,Spironolactone
16405,7303,spironolactone
16406,7304,Spironolactone
16407,7304,spironolactone
16408,7304,spironolactone micronisée
16409,7305,Altizide
16410,7305,Spironolactone
16411,7305,spironolactone
16412,7305,altizide
16413,7306,Altizide
16414,7306,Spironolactone
16415,7306,spironolactone micronisée
16416,7306,altizide
16417,7307,Altizide
16418,7307,Spironolactone
16419,7307,spironolactone micronisée
16420,7307,altizide
16421,7308,Altizide
16422,7308,Spironolactone
16423,7308,spironolactone micronisée
16424,7308,altizide
16425,7309,Altizide
16426,7309,Spironolactone
16427,7309,spironolactone micronisée
16428,7309,altizide
16429,7310,Spiramycine
16430,7310,Métronidazole
16431,7310,spiramycine
16432,7310,métronidazole
16433,7311,Leptospires icterohaemorrhagiae inactivés
16434,7311,Leptospira icterohaemorrhagiae inactivé
16435,7312,Spiramycine
16436,7312,Métronidazole
16437,7312,spiramycine
16438,7312,métronidazole
16439,7313,Tiotropium
16440,7313,tiotropium bromure monohydrate
16441,7314,Spiramycine
16442,7314,Métronidazole
16443,7314,spiramycine
16444,7314,métronidazole
16445,7315,Spiramycine
16446,7315,Métronidazole
16447,7315,spiramycine
16448,7315,métronidazole
16449,7316,Spiramycine
16450,7316,Métronidazole
16451,7316,spiramycine
16452,7316,métronidazole
16453,7317,Spiramycine
16454,7317,Métronidazole
16455,7317,spiramycine
16456,7317,métronidazole
16457,7318,Spiramycine
16458,7318,Métronidazole
16459,7318,spiramycine
16460,7318,métronidazole
16461,7319,Spiramycine
16462,7319,Métronidazole
16463,7319,spiramycine
16464,7319,métronidazole
16465,7320,Spiramycine
16466,7320,Métronidazole
16467,7320,spiramycine
16468,7320,métronidazole
16469,7321,Spiramycine
16470,7321,spiramycine
16471,7322,Spiramycine
16472,7322,Métronidazole
16473,7322,spiramycine
16474,7322,métronidazole
16475,7323,Spiramycine
16476,7323,Métronidazole
16477,7323,spiramycine
16478,7323,métronidazole
16479,7324,Spiramycine
16480,7324,spiramycine
16481,7325,Spiramycine
16482,7325,spiramycine
16483,7326,Spiramycine
16484,7326,spiramycine
16485,7327,Spiramycine
16486,7327,spiramycine
16487,7328,Olodatérol
16488,7328,Tiotropium
16489,7328,tiotropium bromure monohydrate
16490,7328,olodatérol chlorhydrate
16491,7329,tramétinib diméthylsulfoxyde
16492,7330,Ibuprofène
16493,7330,ibuprofène
16494,7331,nusinersen sodique
16495,7332,Élasoméran (ARN messager codant pour la protéine Spike du SARS-CoV-2 original)
16496,7332,Imélasoméran (ARN messager codant pour la protéine Spike du SARS-CoV-2 variant omicron)
16497,7332,élasoméran
16498,7332,davésoméran
16499,7332,imélasoméran
16500,7334,asparaginase
16501,7335,Ibuprofène
16502,7335,ibuprofène
16503,7336,Avanafil
16504,7336,avanafil
16505,7337,spésolimab
16506,7338,Phloroglucinol
16507,7338,phloroglucinol
16508,7339,"Valériane, extrait sec de racine"
16509,7339,"Aubépine, poudre de sommité fleurie"
16510,7339,valériane racine extrait sec
16511,7339,aubépine sommité fleurie poudre
16512,7340,Acide folique (vitamine B9)
16513,7340,acide folique
16514,7341,Sulfate de magnésium trihydraté
16515,7341,Sulfate de magnésium heptahydraté
16516,7341,Levure type Saccharomyces cerevisae
16517,7341,magnésium sulfate heptahydrate
16518,7341,saccharomyces cerevisiae
16519,7341,magnésium sulfate trihydrate
16520,7342,Doxycycline
16521,7342,doxycycline hyclate
16522,7343,"Ispaghul, tégument de graine"
16523,7343,ispaghul tégument de graine
16524,7344,"Ispaghul, tégument de graine"
16525,7344,ispaghul tégument de graine
16526,7345,Phloroglucinol
16527,7345,Triméthylphloroglucinol
16528,7345,phloroglucinol dihydrate
16529,7345,triméthylphloroglucinol
16530,7346,Sofosbuvir
16531,7346,sofosbuvir
16532,7347,Deucravacitinib
16533,7347,deucravacitinib
16534,7348,sotorasib
16535,7349,sotatercept
16536,7350,baclofène
16537,7351,Sotalol chlorhydrate
16538,7351,sotalol chlorhydrate
16539,7352,Sotalol chlorhydrate
16540,7352,sotalol chlorhydrate
16541,7353,Sotalol chlorhydrate
16542,7353,sotalol chlorhydrate
16543,7354,Sotalol chlorhydrate
16544,7354,sotalol chlorhydrate
16545,7355,Sotalol chlorhydrate
16546,7355,sotalol chlorhydrate
16547,7356,Sotalol chlorhydrate
16548,7356,sotalol chlorhydrate
16549,7357,Sotalol chlorhydrate
16550,7357,sotalol chlorhydrate
16551,7358,Sotalol chlorhydrate
16552,7358,sotalol chlorhydrate
16553,7359,Sorbitol
16554,7359,sorbitol
16555,7360,Sorbitol
16556,7360,sorbitol
16557,7361,Acitrétine
16558,7361,acitrétine
16559,7362,Sotalol chlorhydrate
16560,7362,sotalol chlorhydrate
16561,7363,sotalol chlorhydrate
16562,7364,sorafénib tosilate
16563,7365,sorafénib tosilate
16564,7366,sorafénib tosilate
16565,7367,sorafénib tosilate
16566,7368,sorafénib tosilate
16567,7369,sorafénib tosilate
16568,7370,sorafénib tosilate
16569,7371,Ivermectine
16570,7371,ivermectine
16571,7372,soufre hexafluorure
16572,7373,Tériparatide
16573,7373,tériparatide
16574,7374,Hydromorphone chlorhydrate
16575,7374,hydromorphone chlorhydrate
16576,7375,oxybate de sodium
16577,7376,Coffea tosta 20 DH
16578,7376,Stramonium 12 DH
16579,7376,Valeriana officinalis 3 DH
16580,7376,coffea tosta [H]
16581,7376,stramonium [H]
16582,7376,valeriana officinalis [H]
16583,7377,somatostatine acétate hydrate
16584,7378,somatostatine
16585,7379,lanréotide acétate
16586,7380,pegvisomant
16587,7381,iopamidol
16588,7382,édotréotide
16589,7383,thiamine nitrate
16590,7383,riboflavine phosphate sel de Na
16591,7383,nicotinamide
16592,7383,pyridoxine chlorhydrate
16593,7383,sodium pantothénate
16594,7383,sodium ascorbate
16595,7383,biotine
16596,7383,acide folique
16597,7383,cyanocobalamine
16598,7384,Tétracaïne chlorhydrate
16599,7384,tétracaïne chlorhydrate
16600,7385,sodium chlorure
16601,7385,phénol
16602,7386,pollen extrait allergénique de phléole des prés
16603,7387,histamine dichlorhydrate
16604,7389,méthylprednisolone succinate sodique
16605,7390,Prednisolone
16606,7390,prednisolone m-sulfobenzoate sel de Na
16607,7391,méthylprednisolone succinate sodique
16608,7392,méthylprednisolone hémisuccinate
16609,7393,Aurum colloidium D4
16610,7393,Natrum muriaticum D3
16611,7393,Crataegus TM
16612,7393,Valeriana TM
16613,7393,Avena sativa TM
16614,7393,Cactus TM
16615,7393,Camphora D3
16616,7393,Ignatia D8
16617,7393,Arnica D8
16618,7393,Strophantus D8
16619,7393,Kalium carbonicum D3
16620,7393,aurum colloidum [H]
16621,7393,natrum muriaticum [H]
16622,7393,crataegus oxyacantha [H]
16623,7393,valeriana officinalis [H]
16624,7393,avena sativa [H]
16625,7393,cactus grandiflorus [H]
16626,7393,camphora [H]
16627,7393,ignatia [H]
16628,7393,arnica
16629,7393,strophantus
16630,7393,kalium carbonicum [H]
16631,7394,potassium canrénoate
16632,7394,trométamol
16633,7395,Méthylprednisolone
16634,7395,méthylprednisolone hémisuccinate
16635,7396,éculizumab
16636,7397,Solifénacine succinate
16637,7397,solifénacine succinate
16638,7398,Solifénacine succinate
16639,7398,solifénacine succinate
16640,7399,Solifénacine succinate
16641,7399,solifénacine succinate
16642,7400,Solifénacine succinate
16643,7400,solifénacine succinate
16644,7401,Solifénacine succinate
16645,7401,solifénacine succinate
16646,7402,Solifénacine succinate
16647,7402,solifénacine succinate
16648,7403,Solifénacine succinate
16649,7403,solifénacine succinate
16650,7404,Solifénacine succinate
16651,7404,solifénacine succinate
16652,7405,Solifénacine succinate
16653,7405,solifénacine succinate
16654,7406,Solifénacine succinate
16655,7406,solifénacine succinate
16656,7407,Solifénacine succinate
16657,7407,solifénacine succinate
16658,7408,solifénacine succinate
16659,7409,Solifénacine succinate
16660,7409,solifénacine succinate
16661,7410,Diclofénac sel de sodium
16662,7410,diclofénac sodique
16663,7411,sévoflurane
16664,7413,L-Cystine
16665,7413,Soufre précipité
16666,7413,Rétinol (vitamine A)
16667,7413,Levure Saccharomyces cerevisiae
16668,7413,cystine
16669,7413,soufre précipité
16670,7413,rétinol acétate
16671,7413,levure Saccharomyces cerevisiae
16672,7414,Amisulpride
16673,7414,amisulpride
16674,7416,Hydrocortisone phosphate sodique
16675,7416,hydrocortisone phosphate sodique
16676,7418,somapacitan
16677,7421,soja huile raffinée
16678,7421,triglycérides à chaîne moyenne
16679,7421,olive huile raffinée
16680,7421,poisson huile riche en acides gras oméga 3
16681,7423,acides aminés
16682,7423,glucose monohydrate
16683,7423,soja huile raffinée
16684,7423,triglycérides à chaîne moyenne
16685,7423,azote
16686,7423,olive huile raffinée
16687,7423,poisson huile riche en acides gras oméga 3
16688,7423,calcium chlorure dihydrate
16689,7423,sodium glycérophosphate hydrate
16690,7423,magnésium sulfate heptahydrate
16691,7423,potassium chlorure
16692,7423,sodium acétate trihydrate
16693,7423,zinc sulfate heptahydrate
16694,7424,Diosmectite
16695,7424,diosmectite
16696,7425,Diosmectite
16697,7425,diosmectite
16698,7426,glucose monohydrate
16699,7426,acides aminés
16700,7426,triglycérides à chaîne moyenne
16701,7426,calcium chlorure dihydrate
16702,7426,sodium glycérophosphate hydrate
16703,7426,magnésium sulfate heptahydrate
16704,7426,potassium chlorure
16705,7426,sodium acétate trihydrate
16706,7426,zinc sulfate heptahydrate
16707,7426,azote
16708,7426,soja huile raffinée
16709,7426,olive huile raffinée
16710,7426,poisson huile riche en acides gras oméga 3
16711,7427,Drospirénone
16712,7427,drospirénone
16713,7428,omavéloxolone
16714,7429,Mélatonine
16715,7429,mélatonine
16716,7430,Risankizumab
16717,7430,risankizumab
16718,7431,tramadol chlorhydrate
16719,7431,dexkétoprofène
16720,7431,dexkétoprofène trométamol
16721,7432,Cyclopentolate chlorhydrate
16722,7432,cyclopentolate chlorhydrate
16723,7433,Acide azélaïque micronisé
16724,7433,acide azélaïque
16725,7434,buprénorphine chlorhydrate
16726,7435,Morphine sulfate
16727,7435,morphine sulfate
16728,7436,tédizolid phosphate
16729,7437,Sitagliptine
16730,7437,Metformine chlorhydrate
16731,7437,sitagliptine chlorhydrate monohydrate
16732,7437,metformine chlorhydrate
16733,7438,Sitagliptine
16734,7438,Metformine chlorhydrate
16735,7438,sitagliptine chlorhydrate monohydrate
16736,7438,metformine chlorhydrate
16737,7439,Sitagliptine
16738,7439,Metformine chlorhydrate
16739,7439,sitagliptine chlorhydrate monohydrate
16740,7439,metformine chlorhydrate
16741,7440,Sitagliptine
16742,7440,Metformine chlorhydrate
16743,7440,sitagliptine chlorhydrate monohydrate
16744,7440,metformine chlorhydrate
16745,7441,Sitagliptine
16746,7441,Metformine chlorhydrate
16747,7441,sitagliptine
16748,7441,metformine chlorhydrate
16749,7442,Sitagliptine
16750,7442,Metformine chlorhydrate
16751,7442,sitagliptine chlorhydrate monohydrate
16752,7442,metformine chlorhydrate
16753,7443,Sitagliptine
16754,7443,Metformine chlorhydrate
16755,7443,sitagliptine chlorhydrate monohydrate
16756,7443,metformine chlorhydrate
16757,7444,Sitagliptine
16758,7444,Metformine chlorhydrate
16759,7444,sitagliptine chlorhydrate monohydrate
16760,7444,metformine chlorhydrate
16761,7445,Sitagliptine
16762,7445,Metformine chlorhydrate
16763,7445,sitagliptine chlorhydrate monohydrate
16764,7445,metformine chlorhydrate
16765,7446,Sitagliptine
16766,7446,Metformine chlorhydrate
16767,7446,sitagliptine chlorhydrate monohydrate
16768,7446,metformine chlorhydrate
16769,7447,Sitagliptine
16770,7447,Metformine chlorhydrate
16771,7447,sitagliptine chlorhydrate monohydrate
16772,7447,metformine chlorhydrate
16773,7448,Sitagliptine
16774,7448,Metformine chlorhydrate
16775,7448,sitagliptine chlorhydrate monohydrate
16776,7448,metformine chlorhydrate
16777,7449,sitagliptine chlorhydrate monohydrate
16778,7449,metformine chlorhydrate
16779,7450,Sitagliptine
16780,7450,sitagliptine chlorhydrate monohydrate
16781,7451,Sitagliptine
16782,7451,sitagliptine chlorhydrate monohydrate
16783,7452,Sitagliptine
16784,7452,sitagliptine phosphate monohydrate
16785,7453,Sitagliptine
16786,7453,sitagliptine chlorhydrate monohydrate
16787,7454,Sitagliptine
16788,7454,sitagliptine chlorhydrate
16789,7455,Sitagliptine
16790,7455,sitagliptine malate
16791,7456,Sitagliptine
16792,7456,sitagliptine
16793,7457,Sitagliptine
16794,7457,sitagliptine chlorhydrate monohydrate
16795,7458,Sitagliptine
16796,7458,sitagliptine chlorhydrate
16797,7459,Sitagliptine
16798,7459,sitagliptine chlorhydrate monohydrate
16799,7460,Sitagliptine
16800,7460,sitagliptine chlorhydrate monohydrate
16801,7461,Sitagliptine
16802,7461,sitagliptine chlorhydrate monohydrate
16803,7462,Sitagliptine
16804,7462,sitagliptine chlorhydrate monohydrate
16805,7463,bédaquiline fumarate
16806,7464,tizanidine chlorhydrate
16807,7465,Sitagliptine
16808,7465,sitagliptine chlorhydrate monohydrate
16809,7465,sitagliptine chlorhydrate
16810,7466,Sitagliptine
16811,7466,sitagliptine chlorhydrate monohydrate
16812,7467,octréotide acétate
16813,7468,gentiane racine extrait
16814,7468,primevère fleur extrait
16815,7468,oseille crépue extrait
16816,7468,sureau fleur extrait
16817,7468,verveine extrait
16818,7469,citron essence
16819,7469,thym essence
16820,7469,menthe poivrée essence
16821,7470,belladonna [H]
16822,7470,calcarea carbonica ostrearum [H]
16823,7470,calcarea fluorica [H]
16824,7470,cinnabaris [H]
16825,7470,hepar sulfuris calcareum [H]
16826,7470,hydrastis canadensis [H]
16827,7470,kalium bichromicum [H]
16828,7470,kalium sulfuricum [H]
16829,7470,manganum sulfuricum [H]
16830,7470,sabadilla [H]
16831,7470,silicea [H]
16832,7470,thuya occidentalis [H]
16833,7472,Acénocoumarol
16834,7472,acénocoumarol
16835,7473,Travoprost
16836,7473,travoprost
16837,7474,Simvastatine
16838,7474,simvastatine
16839,7475,Lévodopa
16840,7475,Carbidopa
16841,7475,lévodopa
16842,7475,carbidopa monohydrate
16843,7476,Montélukast
16844,7476,montélukast sel de Na
16845,7477,Simvastatine
16846,7477,simvastatine
16847,7478,Simvastatine
16848,7478,simvastatine
16849,7479,simvastatine
16850,7480,Simvastatine
16851,7480,simvastatine
16852,7481,Simvastatine
16853,7481,simvastatine
16854,7482,Simvastatine
16855,7482,simvastatine
16856,7483,Simvastatine
16857,7483,simvastatine
16858,7484,Simvastatine
16859,7484,simvastatine
16860,7485,Simvastatine
16861,7485,simvastatine
16862,7486,Simvastatine
16863,7486,simvastatine
16864,7487,Simvastatine
16865,7487,simvastatine
16866,7488,Simvastatine
16867,7488,simvastatine
16868,7489,Brinzolamide
16869,7489,Brimonidine tartrate
16870,7489,brinzolamide
16871,7489,brimonidine tartrate
